Estimate	Pval	FDR
Litaf	-0.178333429641646	0.0407540006640124	0.347249872232771
Lix1	0.00453204781331855	0.938184591075618	0.994781508532854
Lix1l	0.192743136960859	0.00567409276500608	0.103934240421917
Llgl1	-0.0498550830663476	0.0328489950101014	0.309479999376537
Llph	0.00903003185187527	0.928642653459491	0.994124729992627
Lman1	0.0178674635637553	0.598803969105502	0.940021018653251
Lman2	-0.0352977632325003	0.458285948359902	0.887718794934548
Lman2l	0.126325102718139	0.244591842075008	0.749875855349487
Lmbr1	0.0518005224393682	0.440298105786951	0.879869326136054
Lmbrd1	-0.0085951879735689	0.841798376653983	0.984353199746441
Lmbrd2	-0.0599043671375955	0.106395957418665	0.557698415320672
Lmcd1	-0.0934613130837511	0.562562209456715	0.930177764533258
Lmf1	-0.00574084206319152	0.960528574789518	0.995731613510781
Lmf2	-0.0676887018901529	0.303004499716452	0.802085335890435
Lmln	0.0128801051052137	0.933000337909239	0.994265837439901
Lmna	-0.0321381023563077	0.682340531406554	0.958594701201069
Lmnb1	-0.0208352705686836	0.910157481195788	0.990883891956524
Lmnb2	0.0489309191480646	0.561440332491568	0.930153019422042
Lmo2	-0.182802927557502	0.218694336007097	0.725472353799372
Lmo3	0.15284629243069	0.00786700825250541	0.127345513353362
Lmo4	0.0194553702924523	0.798601933789743	0.980184140730502
Lmo7	0.0904316334502863	0.163028923305652	0.667425538518769
Lmtk2	-0.0930992115691755	0.0505441758649035	0.391007670075397
Lmtk3	0.0710571663122082	0.109472369432243	0.563480739487469
Lnpep	-0.0451743412324985	0.694908124404109	0.961306932208117
Lnpk	-0.0102256355838925	0.882857108541683	0.987672322458347
Lnx1	0.0199319842915898	0.837133616553213	0.984029686277922
Lnx2	0.182931052423932	0.49288319511462	0.90587459610194
Lonp1	-0.0220686038820198	0.518606267913609	0.914013502473167
Lonp2	-0.0958450678984168	0.0420014917825826	0.353503044629359
Lonrf1	0.0127597377829902	0.901963755988128	0.989192994823347
Lonrf2	-0.0126650755138894	0.819517453615626	0.980184140730502
Lonrf3	0.377539353792495	0.0672845983870172	0.454271874341556
Loxl3	0.0881035333580795	0.243043931990355	0.747384478715233
Lpar1	0.0385842312867318	0.682837100753704	0.958594701201069
Lpar6	0.163795734237779	0.0109297198073208	0.157722525461011
Lpcat1	-0.162203554952264	0.0187275233781434	0.221784300515471
Lpcat2	0.244992939266553	0.103757764341421	0.551934281848804
Lpcat3	-0.119859188465969	0.0849329698573549	0.510298042464971
Lpcat4	-0.0818097817993221	0.166710283194734	0.672651024856382
Lpgat1	-0.0363327124308245	0.592870665710103	0.938594466897895
Lpin1	0.00316612105084676	0.94349271582484	0.99502283478351
Lpin2	0.0312933113704853	0.500211506966519	0.907504349291309
Lpl	0.00131936500049506	0.994061651424884	0.999560212462957
Lpp	0.107949645928031	0.459327689221757	0.888709582021045
Lrba	-0.072363763659399	0.270382411132867	0.774046959332753
Lrch1	0.0527880234535321	0.540066398287987	0.922880359777913
Lrch2	0.128338684406918	0.123230100753366	0.594795905097637
Lrch3	-0.11542840460706	0.0915874387603113	0.52337489797117
Lrch4-sap25	0.248302296905755	0.0919673084651582	0.524074506525332
Lrfn1	0.0543700501259253	0.507934820893094	0.910022342161177
Lrfn2	0.0740943287330611	0.213303127053249	0.72104022948505
Lrfn3	0.0686312838436123	0.257744091882848	0.763191098072803
Lrfn4	-0.065528877112898	0.482968312547611	0.898975919883337
Lrfn5	-0.133668036838812	7.93376834506976e-05	0.00448563471634629
Lrif1	-0.0290860576722971	0.644171599475453	0.950705704056652
Lrig1	-0.085406673726232	0.405940689355242	0.863650285113691
Lrig2	-0.12395338398446	0.0375001490112579	0.331616652694915
Lrp1	-0.0350196484569565	0.597174108996456	0.93947809985487
Lrp10	0.0533505413778986	0.547554544408349	0.924698128558385
Lrp11	-0.031740767483982	0.388411494682017	0.854307710444735
Lrp12	-0.0889543768358644	0.0576733870565873	0.422662835640742
Lrp1b	0.0299017143512314	0.639078966873615	0.948458403653459
Lrp3	-0.0914045327357352	0.017954596240487	0.217864341648769
Lrp4	-0.0083926983372852	0.946181590969627	0.99502283478351
Lrp5	-0.038903624739471	0.795516083376684	0.979768556125282
Lrp6	0.0166370153946561	0.832122296205316	0.983007475770335
Lrp8	0.0884990794626415	0.0911109221165409	0.522466031004609
Lrpap1	0.100509255946263	0.0181656717156984	0.218605286205865
Lrpprc	-0.0116316286867619	0.862106419775697	0.986106313258111
Lrrc1	-0.0603567307203863	0.721385252569215	0.966007875566014
Lrrc14	-0.0283834789665572	0.73354473927308	0.968788731008944
Lrrc14b	-0.217339638028057	0.074893832202142	0.479793470308692
Lrrc16a	-0.0603319555891561	0.605785327575503	0.941193180754064
Lrrc2	-0.138815862492794	0.497107817107236	0.906955903486051
Lrrc20	0.0739267086118194	0.439847508584482	0.879869326136054
Lrrc24	-0.0775708314720023	0.183910096584128	0.693558271750118
Lrrc27	0.05739626259952	0.668775541490864	0.955901796839348
Lrrc28	-0.00555866575198672	0.900604961361401	0.989192994823347
Lrrc3	0.132989572410597	0.0303875044583055	0.297840817036351
Lrrc32	-0.43550632886621	0.00205119809537924	0.0520743713189618
Lrrc38	-0.272966396787287	0.08389666811188	0.507582346343049
Lrrc3b	-0.0398746196710796	0.724646408430826	0.966481252454463
Lrrc4	-0.0956775942652077	0.0316185815747576	0.303660935759436
Lrrc40	-0.0109585148578379	0.876461962536891	0.986106313258111
Lrrc41	0.00893857492873431	0.81838875123089	0.980184140730502
Lrrc42	-0.0783697219410526	0.28098669999369	0.784041492392303
Lrrc45	-0.0854059691126222	0.423966096526693	0.873311795466626
Lrrc47	-0.0344546702611031	0.539995477906431	0.922880359777913
Lrrc49	-0.0818683890430048	0.286967623343426	0.788476798758419
Lrrc4b	0.0766880701395854	0.133234654493972	0.61701071335892
Lrrc4c	-0.102191831304543	0.0866248238956302	0.513663204943587
Lrrc51	-0.0230494187245177	0.900932210324235	0.989192994823347
Lrrc55	0.050385812135049	0.394077483037168	0.85907719366528
Lrrc56	-0.0259596175706164	0.89596419617597	0.989192994823347
Lrrc57	0.179334503160309	0.053143241110255	0.405413555489501
Lrrc58	0.0680452880064643	0.0908101619153745	0.522305986986804
Lrrc59	-0.0242226891304137	0.487997743090967	0.903279656933075
Lrrc6	0.150630156696129	0.215729950547345	0.72297501136116
Lrrc61	-0.0839821460543721	0.50412840448785	0.908007288981407
Lrrc7	-0.00857677326162113	0.909126221491684	0.990883891956524
Lrrc71	-0.076203613529709	0.528914002146017	0.918443856960514
Lrrc73	-0.184484607477583	0.142842542772796	0.634694625982566
Lrrc75a	-0.216483465203717	0.00153581753354204	0.0423769341270653
Lrrc75b	0.0267156475609969	0.719007940610682	0.965317362961169
Lrrc8a	0.0107730489019158	0.918496687194537	0.9925919266526
Lrrc8b	0.00113807758712911	0.983203412141384	0.999560212462957
Lrrc8c	0.10193676340172	0.090035946236779	0.521728408759334
Lrrc8d	0.0820951100160024	0.173680043242442	0.680035635270079
Lrrcc1	-0.0860281860659953	0.0755201931460052	0.481285839961861
Lrrfip1	0.0288573127870254	0.765532192948293	0.974076963183642
Lrrfip2	-0.0785449257255075	0.402139410122889	0.861937967357916
Lrrk1	-0.0795456133123367	0.42287584087861	0.873022628336127
Lrrk2	-0.22145406566698	0.142996020346214	0.634694625982566
Lrrn1	0.18236743063498	0.000283768013337848	0.0117120732124526
Lrrn2	0.172607500351483	0.0291925452841115	0.290706833941477
Lrrn3	0.118675931881059	0.0264920274940197	0.273848413264611
Lrrtm1	0.0731325104869368	0.396620093489207	0.860505937234989
Lrrtm2	0.0336774933809537	0.682738694483438	0.958594701201069
Lrrtm3	-0.111073930416862	0.0550650474326919	0.412228468087167
Lrrtm4	-0.113661097619876	0.321696006205075	0.816279573493688
Lrsam1	-0.106705463977201	0.293932027247942	0.794398753397634
Lrtm2	-0.113934632084042	0.138972317836123	0.628061007932712
Lrwd1	0.0159983440402776	0.925853171726957	0.994124729992627
Lsamp	0.0404473509137505	0.31387759401215	0.811940066884284
Lsg1	-0.107352549562559	0.264321839909982	0.768885483598207
Lsm1	0.0758604376945062	0.176851930404947	0.683584660352643
Lsm10	0.153177188071964	0.312005858179646	0.810120872415811
Lsm11	0.0161833580031884	0.891801121869658	0.989192994823347
Lsm12	-0.0302109698411668	0.681470905233003	0.958594701201069
Lsm14a	-0.0157056103329906	0.710403405496357	0.963942790085378
Lsm14b	-0.00208057551484163	0.974172164557549	0.998720153991374
Lsm2	0.063106134917253	0.620493849543094	0.944830971566836
Lsm3	0.0237924145462355	0.600643898192966	0.940424361730587
Lsm4	0.0720851404463468	0.619500476885357	0.944830971566836
Lsm6	0.0530362107193711	0.340342980322922	0.830021492759976
Lsm7	0.062772003222774	0.495182946891045	0.906955903486051
Lsm8	0.169079591429972	0.156776061519445	0.658629578217838
Lsp1	0.526145819137276	0.00364135323038028	0.0769841726470671
Lsr	0.00616507485870305	0.97392500999331	0.998720153991374
Lss	0.0106236459245616	0.892392587663066	0.989192994823347
Lst1	0.220953041803275	0.3247115915181	0.818702263213646
Lta4h	0.0674724001612082	0.425853637776197	0.874325636537949
Ltbp1	0.0312637492675392	0.799417944715047	0.980184140730502
Ltbp3	0.0277014582390615	0.622107129233292	0.944830971566836
Ltbp4	0.117621918157156	0.0251795772871648	0.263938376663811
Ltbr	0.0329657758632376	0.760567820461746	0.973039116683867
Ltc4s	0.133722528661637	0.470335514080586	0.895456796115224
Ltk	0.13946690796074	0.0150397990542297	0.194420700905174
Ltn1	0.036578654941166	0.616864687967206	0.943731368143457
Ltv1	-0.0164591560411865	0.689703442936933	0.959866991074552
Luc7l	0.0635148223664763	5.50030465249485e-05	0.003459049458871
Luc7l2	0.00352693181775685	0.957283983828612	0.995731613510781
Luc7l3	-0.0441799882950179	0.570341373790221	0.93309236536314
Lurap1	-0.0624616826635799	0.385147675714242	0.853059279710342
Lurap1l	0.197117099104466	0.171918196486065	0.676888748969925
Luzp1	-0.0209926573938211	0.797441225979366	0.980184140730502
Luzp2	-0.0645397698500247	0.457657058730638	0.887310375682922
Lxn	-0.177567574334174	0.135978538859034	0.621625532700998
Ly6a	-0.0973774751483102	0.57941932550192	0.9361350075703
Ly6c1	0.0266823651585313	0.878477757559081	0.98700986830566
Ly6e	-0.00786414829886154	0.912979212575551	0.99194825138431
Ly6g6e	0.646783597809585	0.0337588340771973	0.314701426171856
Ly6h	0.1133314085317	0.43897468206162	0.87916977119706
Ly75	0.623913201742001	0.0477130514663504	0.379164204372428
Ly86	-0.119494943475099	0.31596405065262	0.813083112179747
Lyar	0.00873441014781453	0.963223134384686	0.996440498654966
Lyl1	0.217978318514611	0.295415994010141	0.796324793253186
Lyn	0.0903499881331477	0.331755621480739	0.823760993752262
Lynx1	-0.111267130907938	0.364173282088622	0.841962049611288
Lypd1	-0.116603279521135	0.603894673199857	0.940424361730587
Lypd6	-0.116625690331485	0.177288786808397	0.684410524356842
Lypd6b	-0.181849247645675	0.615273476718323	0.943710496193315
Lypla1	0.0867907527630726	0.306551280631424	0.804973254714437
Lypla2	0.0235945070141628	0.794646293604591	0.979589346414655
Lyplal1	0.19064037983326	0.168362079460806	0.673557465267391
Lyrm1	0.0791302020490048	0.207489837161855	0.716052371305312
Lyrm2	-0.0239270355248358	0.843991380922484	0.985107900531389
Lyrm4	-0.107758256713141	0.235474994603584	0.740840032347049
Lyrm7	0.216505098340063	0.0553076018634344	0.412526116487712
Lyrm9	0.172692297292634	0.082131611040605	0.50223520690131
Lysmd1	0.0363420579205135	0.598317643355909	0.940021018653251
Lysmd2	-0.109323678834452	0.0551847813041642	0.412228468087167
Lysmd3	0.0353190444266598	0.576683805498943	0.936128887097276
Lysmd4	-0.0683166464927182	0.460871924655716	0.889213116905679
Lyst	0.257746393943196	0.00572770579028248	0.104353745640897
Lyve1	-0.107999520626848	0.485203367148218	0.90082189653818
Lyz2	2.34231598353619e-05	0.999852531323935	0.99999999999995
Lzic	-0.250591293927716	0.00719094303495726	0.119419543991335
Lztfl1	0.0966520992726175	0.0625536583566981	0.441582491955062
Lztr1	0.134890704280787	0.00406754717892355	0.0834810828248474
Lzts1	0.108410174593805	0.064475851887994	0.446885943185354
Lzts2	0.0434481470175162	0.462384363138168	0.890032573160009
Lzts3	0.0276503285077545	0.594826203224955	0.938622891162185
M6pr	0.0903613324827151	0.00205958955271512	0.0521086248209634
Macf1	0.103768250876706	0.468128859181677	0.894731323110428
Macrod1	0.0282832334047924	0.816436412974296	0.980184140730502
Macrod2	-0.017031434340074	0.815809575764996	0.980184140730502
Mad1l1	0.0282942442752198	0.848109062692195	0.986012019945966
Mad2l1	-0.127919456248455	0.450950761662388	0.884318933727624
Mad2l1bp	-0.0315511849853076	0.829334791480402	0.981937344482224
Mad2l2	-0.376355163379156	5.27201144868705e-05	0.00336674999163835
Madd	-0.101490565688115	0.335622708391209	0.825909145086577
Maea	-0.0393929311460282	0.550187814131579	0.925526004048252
Maf	0.0575208189247648	0.385905195104986	0.853059279710342
Maf1	0.00764872544483814	0.888820327842881	0.988664424637885
Mafb	0.0932819191837725	0.255246542442541	0.761661183046743
Maff	0.219835427017478	0.0651145308389334	0.448690297710774
Mafg	0.0553812833198785	0.171742575831151	0.676888748969925
Mafk	0.0671886160552206	0.671684296999997	0.95654537642926
Mag	0.0727530279321652	0.567796677112244	0.932376033661557
Maged1	0.0234524891302958	0.541601469874849	0.923629285603995
Maged2	-0.0402551565723988	0.804797235982085	0.980184140730502
Magee1	-0.0262076086989982	0.659278224180761	0.95332235508827
Magee2	-0.262030394403904	0.0812020360989869	0.499757588291281
Mageh1	0.0638658925295663	0.504273249587954	0.908007288981407
Magi1	-0.194684469286477	0.00095572866440885	0.0299003091499021
Magi2	-0.00958632983741204	0.901470182121575	0.989192994823347
Magi3	-0.142617626889856	0.0275258285417534	0.28135903694996
Magoh	0.00491066431771805	0.953729605064326	0.995257526899332
Magohb	0.0239864700498184	0.903906020373788	0.989615737576074
Magt1	0.0245503170003035	0.864466940707002	0.986106313258111
Maip1	0.073368654085425	0.371192666156822	0.846917023412994
Mak	0.0680983277512532	0.6707786844289	0.956523609736377
Mak16	-0.00640259328008484	0.893720778553881	0.989192994823347
Mal	0.174455768963657	0.122937439308112	0.594717663251933
Mal2	0.0809721237834759	0.0544737338541204	0.410221860985843
Malsu1	-0.107431441008083	0.465575578231692	0.892112067372542
Malt1	0.00539093665841398	0.96176778719298	0.996265979559685
Maml1	-0.0297640754519768	0.854344999095507	0.986106313258111
Maml2	-0.0459984194095859	0.748787299679848	0.971079855096162
Maml3	-0.156300147665309	0.493050565385863	0.90587459610194
Mamld1	0.159908098099022	0.0161102046069579	0.203041022253918
Mampt	0.0250480317854711	0.668665371429955	0.955901796839348
Man1a	0.12487546373394	0.0863258743410598	0.513263268386537
Man1a2	-0.0758518621861568	0.00950376390575647	0.142571846184916
Man1b1	0.00282105556608469	0.94236600020283	0.99502283478351
Man1c1	-0.124734678332769	0.000244722210596349	0.01060092121356
Man2a1	-0.0256135980864653	0.43665342986828	0.87916977119706
Man2a2	-0.0158390019680427	0.730840860536965	0.968280122039617
Man2b1	0.176874690830982	0.0151150501306649	0.195062870905008
Man2b2	0.0199571328817426	0.853290454570133	0.986106313258111
Man2c1	0.0807394985081878	0.356826110061297	0.837906204297954
Manba	-0.031077791926614	0.603370470748865	0.940424361730587
Manbal	-0.0135331425327071	0.887410620798859	0.988534969392911
Manea	-0.0273588280033444	0.711585824987475	0.964322553682982
Maneal	0.00652732396899066	0.903637823310793	0.989615737576074
Manf	-0.0274020747664342	0.713441082979101	0.964602549876286
Mansc1	-0.127207103579581	0.0722560013514568	0.471293786019452
Maoa	0.253123303728596	0.00240534369464096	0.0577515562653234
Maob	0.0478360273680325	0.761818772278785	0.973107822431371
Map1a	-0.0346782187824801	0.582050378952896	0.936192918289668
Map1b	-0.0122979836844658	0.451722041887747	0.88466194094009
Map1lc3a	0.0227322744994317	0.69908260440469	0.962374450024589
Map1lc3b	-0.0390807483726783	0.564706942525682	0.9309454532001
Map1s	-0.0461877213775793	0.395942855805784	0.860188961815956
Map2	0.0400172660559003	0.594611331008249	0.938622891162185
Map2k1	0.0623366618201852	0.123903145382176	0.596264627486233
Map2k2	-0.0841939806253276	0.194268582933273	0.700958067649242
Map2k3	-0.0193105022929081	0.887720916294292	0.988559936365088
Map2k4	0.0351378701916917	0.525828594821283	0.917585734359884
Map2k5	0.0529074957017322	0.550429865027647	0.925526004048252
Map2k6	-0.0122051395934026	0.897824037255287	0.989192994823347
Map2k7	-0.0149376546029644	0.790019865504004	0.97823681260492
Map3k1	0.159828498370664	0.226547304177394	0.732084095877223
Map3k10	-0.0465108531027829	0.426047612218871	0.874325636537949
Map3k11	0.00846959629474668	0.885722734288901	0.988400194118645
Map3k12	-0.0129764337603691	0.560025280136249	0.929488620156848
Map3k13	-0.0093153359636499	0.93501964473349	0.994265837439901
Map3k15	-0.0422390179144727	0.511955262183145	0.910902447678728
Map3k19	0.201777285389722	0.0391516646609149	0.338996549420354
Map3k2	0.109301031948259	0.185889592853246	0.695976478047404
Map3k20	-0.380279164955785	0.0152565699094138	0.195463955126916
Map3k3	-0.123642320371579	0.271058072865355	0.775372538612071
Map3k4	0.0532807290056656	0.371396846079829	0.846927519231367
Map3k5	-0.202160605438348	0.00662602612722685	0.113227362331329
Map3k6	-0.0260863927202968	0.876862236950418	0.986241148758849
Map3k7	-0.0946404284459469	0.0739768659425977	0.476846718086807
Map3k9	-0.0135859892207311	0.939687061504852	0.994957575994298
Map4	-0.0312934964501171	0.383022565395443	0.852191045257556
Map4k2	-0.0770729571150931	0.13598448837267	0.621625532700998
Map4k3	-0.00396785174535652	0.946548571890763	0.99502283478351
Map4k4	0.0240029972333845	0.675598635464504	0.957774515936577
Map4k5	0.0801424306250424	0.135397009492528	0.620413387933354
Map6	0.0209819974993757	0.383960954988554	0.853059279710342
Map6d1	-0.205302064501889	5.9866428030908e-05	0.00365362156096019
Map7	0.0689896133308208	0.12351611349437	0.595424564234144
